complex_name,graph_file,sha256,nodes,local_edges,line_nodes,line_edges,coulomb_nodes,coulomb_edges
A71EV2A-x5210a,processed/A71EV2A-x5210a.bin,2de1a935cc32116e99fcdefc93b7fe21403afa63750d7cde0a7943cd70b8dbfd,20,240,240,2880,20,380
A71EV2A-x5210b,processed/A71EV2A-x5210b.bin,fd58748d7b0d8be978583c83f865e1f93b4389a0661100a72bd68941e2e17556,20,240,240,2880,20,380
A71EV2A-x5212a,processed/A71EV2A-x5212a.bin,550552230960ecde0668d7a9a30fc3fbf25650bee47bc6bd425e97006eb7b5b0,20,240,240,2880,20,380
A71EV2A-x5213a,processed/A71EV2A-x5213a.bin,096c07f339496fc8790304af05e5327a28885f97bedc32f43397d4bc98ceaa31,19,228,228,2736,19,342
A71EV2A-x5213b,processed/A71EV2A-x5213b.bin,34d5bbba8d5a0e87d402c2271a27b908c0f41f442638197bb04373337784147e,19,228,228,2736,19,342
A71EV2A-x5221a,processed/A71EV2A-x5221a.bin,b57509bf5d0e7e621182ed37d1914cc7037e22f510796029ebc115e1f2321fd5,21,252,252,3024,21,420
A71EV2A-x5226a,processed/A71EV2A-x5226a.bin,2c1b0547131ebf738916bfee6f8953fd78d741b2cb138f0a93af5ae4c6fa948a,24,288,288,3456,24,552
A71EV2A-x5231a,processed/A71EV2A-x5231a.bin,46f62275f1a40ba41c9894a3b8a8d0bbe66bc488ccfbd0616b255fae14879017,20,240,240,2880,20,380
A71EV2A-x5247a,processed/A71EV2A-x5247a.bin,1db07182a4807a9bbe653cf380ef7d2bf33129ea82d98a64d2fe86ff11bb2f2d,22,264,264,3168,22,462
A71EV2A-x5247b,processed/A71EV2A-x5247b.bin,3f10f8b051c037c63a4547c28daa2979c5cf4f536b0809f7f3b67e49a3c2e953,22,264,264,3168,22,462
A71EV2A-x5249a,processed/A71EV2A-x5249a.bin,adde80deff91d66c3ed8190ac08bc98662d6ba11a1f6999bc0e78a29b1d2181c,24,288,288,3456,24,552
A71EV2A-x5261a,processed/A71EV2A-x5261a.bin,1bfde01eebc618aa68380edede133e7ca295153450aeb868867b5f6118c50b2a,24,288,288,3456,24,552
A71EV2A-x5262a,processed/A71EV2A-x5262a.bin,071a006e1fdf00155400aa1b9c242f3f2d6b709ec79c21224fa684cf45868074,21,252,252,3024,21,420
A71EV2A-x5262b,processed/A71EV2A-x5262b.bin,0b92483fe0958f5c4c4c3e7698dc6f8b1d0fa7ea82810e57e12a7d2f2607044f,21,252,252,3024,21,420
A71EV2A-x5268a,processed/A71EV2A-x5268a.bin,484178369959cd7b4d0b764d90780f6626098e3848d4f7b37255f96f907a870e,21,252,252,3024,21,420
A71EV2A-x5276a,processed/A71EV2A-x5276a.bin,82894f8ffc20d55406e14f1fc385604762070f9547a31fd3a9a8f38c1c3093a6,23,276,276,3312,23,506
A71EV2A-x5277a,processed/A71EV2A-x5277a.bin,7cd8d84275bebe64a32db7c5597ab0f889b5dbc83d23a21813df1b23b890bcc9,20,240,240,2880,20,380
A71EV2A-x5278a,processed/A71EV2A-x5278a.bin,2675f6c2b9ee9b0dde80b73876171dcdb209114fc1bb72ddd04d40ec0328ad2f,22,264,264,3168,22,462
A71EV2A-x5283a,processed/A71EV2A-x5283a.bin,5085d41b73a5bd5405b6ca6818363f40c3ab6d6cffe915d8c82ad47b0c60731e,23,276,276,3312,23,506
A71EV2A-x5283b,processed/A71EV2A-x5283b.bin,09ff0ccad0c0a20866bcb40233314f0832e0e5aa41e8ab369d310f2236ab76a1,23,276,276,3312,23,506
A71EV2A-x5288a,processed/A71EV2A-x5288a.bin,02a0dc7fac06e665cfbf9309b342d778ef6e2025e00f1cd942572f24c81f9a8c,24,288,288,3456,24,552
A71EV2A-x5288b,processed/A71EV2A-x5288b.bin,21e2523dc544cd1ba9f880e86ebd0cf093067c4f17bb077392be8d6bf1fe70c3,24,288,288,3456,24,552
A71EV2A-x5289a,processed/A71EV2A-x5289a.bin,16bdadaa8aa0afad6166cb255f4b90fd5a7e15c2ef39e895082738512bf36c09,24,288,288,3456,24,552
A71EV2A-x5289b,processed/A71EV2A-x5289b.bin,b1418306f8dfbc325227fa85570d54137b7a62571ee453f29136c7112bb83cfe,24,288,288,3456,24,552
A71EV2A-x5317a,processed/A71EV2A-x5317a.bin,9e648d0500b92b16a371b4f379df24117f4ce1b596a3333edf4635d1f6c02d61,21,252,252,3024,21,420
A71EV2A-x5339a,processed/A71EV2A-x5339a.bin,acbe140eaa3c99e9173c2f899833f912882c8601451e09603dffed90e90910dd,22,264,264,3168,22,462
A71EV2A-x5339b,processed/A71EV2A-x5339b.bin,a374fff3a28ce4121410beb3b62210661ed4ff3bc467e6f7e48fd9e1b181b680,22,264,264,3168,22,462
A71EV2A-x5351a,processed/A71EV2A-x5351a.bin,f06f64aa4121275e3dd5ecb3779009b48cecfdc7e90d2d9588f16cd3074e4579,18,215,215,2574,18,306
A71EV2A-x5359a,processed/A71EV2A-x5359a.bin,e61336eb209f44287d5492364f04b7ac4ec114a3eaaa13a3be436fe18748c8b8,21,252,252,3024,21,420
A71EV2A-x5366a,processed/A71EV2A-x5366a.bin,7a7a736a026767cabfe1ffe9a44ce846bc96a9993b98e2fae0ac241c65f71880,22,264,264,3168,22,462
A71EV2A-x5366b,processed/A71EV2A-x5366b.bin,5eba0bf4e05c8b1611ea66fc647a966872a9bdc9bfbafe3e2220a6bc709c0752,22,264,264,3168,22,462
A71EV2A-x5383a,processed/A71EV2A-x5383a.bin,c852d6213820f57f5754835f01256f3abb92e7d573f48faa4108f26993bb7121,23,276,276,3312,23,506
A71EV2A-x5387a,processed/A71EV2A-x5387a.bin,875db3594dfc985dc91badb72d8400131189939ad979ea96d4e406567cb33889,21,252,252,3024,21,420
A71EV2A-x5387b,processed/A71EV2A-x5387b.bin,843e9580579407c9ceee5e4bf68d1f2d819244a2dade326389f42f189d4af797,21,252,252,3024,21,420
A71EV2A-x5389a,processed/A71EV2A-x5389a.bin,c20524b502b13b3e8abcede6048d6108fa6d6b3f81dae9fccf3155f716242483,23,276,276,3312,23,506
A71EV2A-x5398a,processed/A71EV2A-x5398a.bin,2d7b0e830e892c24a43908e0df91123dcf6bb8d4825f27cab93616eea7dcde10,24,288,288,3456,24,552
A71EV2A-x5403a,processed/A71EV2A-x5403a.bin,8ce1101a62377e7f20b51436f139d9679cf816086ee398b57e74fa465a88911f,25,299,299,3582,25,600
A71EV2A-x5409a,processed/A71EV2A-x5409a.bin,8b840f51b52e8590127151b9aa00ebf306388884ba246325639bd7272ba1c0c4,19,228,228,2736,19,342
A71EV2A-x5409b,processed/A71EV2A-x5409b.bin,32974dcbd31326e8df6be359608b25bb2122b8a7c5ed0d7bec743ede0a46dfcc,19,228,228,2736,19,342
A71EV2A-x5424a,processed/A71EV2A-x5424a.bin,16cfb9928f161ad1626cbe86a588d4cd02ab766e8bf1582e082930aacde04294,18,216,216,2592,18,306
A71EV2A-x5424b,processed/A71EV2A-x5424b.bin,4323a42cd05e521c57388d46178c28fe65c6d8e8446b993a4ae04e37ff03662c,18,216,216,2592,18,306
A71EV2A-x5425a,processed/A71EV2A-x5425a.bin,bcae46b47fa84e8e005342fa3fd8d126ef159d4478df1d1d78f8bac1c84dd03e,17,204,204,2448,17,272
A71EV2A-x5425b,processed/A71EV2A-x5425b.bin,7a2a903e9461b292369d4f8717a0809eb4b34f8488862e2ae609114f119cb46a,17,204,204,2448,17,272
A71EV2A-x5427a,processed/A71EV2A-x5427a.bin,3d87dca9ea2650ff2ce8b0b7422ea44be8089f3c72e4118619e174b82c6d064a,19,228,228,2736,19,342
A71EV2A-x5431a,processed/A71EV2A-x5431a.bin,7d72f5721be7c45a0aa08f1615288881e503c9952107c2749cba7a4451ee2891,19,228,228,2736,19,342
A71EV2A-x5448a,processed/A71EV2A-x5448a.bin,afffa6ee82f4870132c8f308e01c9a9aaff1208070ada618c17a953a660903b7,20,240,240,2880,20,380
A71EV2A-x5449a,processed/A71EV2A-x5449a.bin,fe93e349b39b071ebe772c9c9b360ebd4716b7ac3f417e1ee019cf72e0b7b04e,24,288,288,3456,24,552
A71EV2A-x5449b,processed/A71EV2A-x5449b.bin,296bec7c76e9ab448b18471cd9bf764a6500492ecdb3ebe152ab87f038c441fa,24,288,288,3456,24,552
A71EV2A-x5466a,processed/A71EV2A-x5466a.bin,ada860cf1b68430361fe73e12e91767807c0eb3475e6f9d6bce363012acfd843,21,252,252,3024,21,420
A71EV2A-x5475a,processed/A71EV2A-x5475a.bin,17b96bfc18316283a3e54a366528858845df8edb50d21a0584fc565ffe4684c2,23,276,276,3312,23,506
A71EV2A-x5475b,processed/A71EV2A-x5475b.bin,b9a98f14251de5f1e3c11d25a73dd05923bb973e24eccdb5fd26de28b4fb901d,23,276,276,3312,23,506
A71EV2A-x5479a,processed/A71EV2A-x5479a.bin,f52cc910984fc5ad62758597b5421f9d36cd885aaea343832ef44a9e189ccdce,23,276,276,3312,23,506
A71EV2A-x5482a,processed/A71EV2A-x5482a.bin,45085789c4b8346780d232639f2b216334d1fcd58791eb7bbe33a9a37ce8ebdc,23,276,276,3312,23,506
A71EV2A-x5488a,processed/A71EV2A-x5488a.bin,40e5fca23eed934389dbd3f2767119cc4e74c18b48a2964585c2036d9461b0a9,23,276,276,3312,23,506
A71EV2A-x5494a,processed/A71EV2A-x5494a.bin,fcbab9eaf211c02f80f9affa7d79cab71bf86b28ff274e207084966f8cddd24f,22,264,264,3168,22,462
A71EV2A-x5497a,processed/A71EV2A-x5497a.bin,c8f7877352fac02be4aefc7305d884e01196bfab953a1133d31295861e5bac95,21,252,252,3024,21,420
A71EV2A-x5509a,processed/A71EV2A-x5509a.bin,72be5b4f9c948f9b0504ad1b4169fd35f2292179bfb4ff7427a7ae4e6354a9cd,26,312,312,3744,26,650
A71EV2A-x5512a,processed/A71EV2A-x5512a.bin,c64d3dc4c0bbabebb63b614fb3ed1c6e1a371b5739a683b28bd862ac2b924452,29,347,347,4158,29,812
A71EV2A-x5512b,processed/A71EV2A-x5512b.bin,b296c2960c835e5f71aece40644a528cc1ba8a3244c563d139b9acabe44a58ab,29,347,347,4158,29,812
A71EV2A-x5525a,processed/A71EV2A-x5525a.bin,471139568b6c0fb46937ace61026851f1869045d39cf9c94f5831b03ff10a606,25,300,300,3600,25,600
A71EV2A-x5525b,processed/A71EV2A-x5525b.bin,7dd86dc4849f7f87dd06a2901e82129198b169a1f66bd96e70fcb31766b49619,25,300,300,3600,25,600
A71EV2A-x5526a,processed/A71EV2A-x5526a.bin,03e8c6e0201d257fa4799f2d9858facf2fd15dc81801c50a122871909cd2a939,26,312,312,3744,26,650
A71EV2A-x5533a,processed/A71EV2A-x5533a.bin,d69fcf260dbda2a45020be36d1c80117aceb4755a2eb5174ebbf5f9f7eb65541,24,288,288,3456,24,552
A71EV2A-x5544a,processed/A71EV2A-x5544a.bin,1827b1d7e431f6b0fa7bc1558dc2731665ad1f813b288606026b97eb8baf7653,25,300,300,3600,25,600
A71EV2A-x5550a,processed/A71EV2A-x5550a.bin,450a9197e2f691ab3276cddbf1ca3794f84ae45c39ad0777da48f69de3b849e3,22,264,264,3168,22,462
A71EV2A-x5556a,processed/A71EV2A-x5556a.bin,b5db2ff5648733f93277d0c599a5ab94d2a5f29f3c7f7e20ce3f3fdcda50fbb5,20,240,240,2880,20,380
A71EV2A-x5559a,processed/A71EV2A-x5559a.bin,01e40e85fc67c1aa8fa0e28852a0d6b574cd8cc9b50e3f275193e67d3345a0d4,21,252,252,3024,21,420
A71EV2A-x5570a,processed/A71EV2A-x5570a.bin,bd81a96c25787a98e9eb214de3387147ae10d885556423070d143496ff060de1,19,228,228,2736,19,342
A71EV2A-x5572a,processed/A71EV2A-x5572a.bin,cccba884fa5f4034c9f46f0b2506780768596d708e0f8e33c686e788d8f3623c,21,252,252,3024,21,420
A71EV2A-x5581a,processed/A71EV2A-x5581a.bin,a13f1b98e0a3ba784ba608fa62d368297776d4c678fce3a619f2d9440d4b9ccf,22,264,264,3168,22,462
A71EV2A-x5594a,processed/A71EV2A-x5594a.bin,b30f864a837c73dcfb3761c718e66964f79bdc5f89b41fca342cc37a1ec5517a,20,240,240,2880,20,380
A71EV2A-x5594b,processed/A71EV2A-x5594b.bin,8c6c9c30be69e7b81caf54d21bb9413faa908660e4e5eceb4aca398d85f7c248,20,240,240,2880,20,380
A71EV2A-x5598a,processed/A71EV2A-x5598a.bin,ceebe13fae3d575ee1e6f5b051ffd1dd597b4398b20898d23d4b20c1858456f4,26,312,312,3744,26,650
A71EV2A-x5598b,processed/A71EV2A-x5598b.bin,1681a4a28c72a79bbe017047eab1a60d28aca235adf122fdb23fc8c1403ac3b2,26,312,312,3744,26,650
A71EV2A-x5599a,processed/A71EV2A-x5599a.bin,7c7c26ad1508314fc2f9ee05dfe8b208cf34eed4c5283c6b73c38e4407a85d51,22,264,264,3168,22,462
A71EV2A-x5599b,processed/A71EV2A-x5599b.bin,648d61eae6565dc5e116e4e8c56d16603e3da050ade3873a540b7d65f61b3a0b,22,264,264,3168,22,462
A71EV2A-x5604a,processed/A71EV2A-x5604a.bin,c1d463a1adcbe2d31e522926f7fbb5d215e59f66244275d8dd401abbb7520067,25,300,300,3600,25,600
A71EV2A-x5608a,processed/A71EV2A-x5608a.bin,6c1ad91604153f35b3fd44f8d777c20c552c57fb561933301688c65085fe9c82,16,192,192,2304,16,240
A71EV2A-x5608b,processed/A71EV2A-x5608b.bin,38e27e7af92eb36bd95b68c25d9dbe82ae06bd50e210162fd0065a8088e06acd,16,192,192,2304,16,240
A71EV2A-x5635a,processed/A71EV2A-x5635a.bin,af5aae0271a1c21c30d528822f504d107be784a26b306436eadd69f32126012c,22,264,264,3168,22,462
A71EV2A-x5635b,processed/A71EV2A-x5635b.bin,63b448dcfbd535e8c781cd635adda28b30c08329ade69d8391eb7960d1f32da5,22,264,264,3168,22,462
A71EV2A-x5665a,processed/A71EV2A-x5665a.bin,587bba1b247d6ba5a16a53f7c2a7dbb9a189072781a3bcef976a64d3f6897129,24,288,288,3456,24,552
A71EV2A-x5666a,processed/A71EV2A-x5666a.bin,1252ae52c4cd6ce535ecd5173dd07fa66b0e527bbfb137e026305b90cfaf6765,29,348,348,4176,29,812
A71EV2A-x5673a,processed/A71EV2A-x5673a.bin,0d00dc365c3c9e6153ff465dcff093d3179b941f542ac465c1e1e93a4d57e005,20,240,240,2880,20,380
A71EV2A-x5676a,processed/A71EV2A-x5676a.bin,db3b3ef6edbdc870f1eea9df1faf11eb52894572c049e6605e648ddee9dae568,21,252,252,3024,21,420
A71EV2A-x5687a,processed/A71EV2A-x5687a.bin,60a8e90c59cf1d8b9ace6f14f3b4914efc22c183bf003e2c9538eba5d5a3cadb,22,264,264,3168,22,462
A71EV2A-x5699a,processed/A71EV2A-x5699a.bin,27d9c92c89d807cd16b42d4c105c41b222be43cceec134e137e9baf873cd16be,21,252,252,3024,21,420
A71EV2A-x5705a,processed/A71EV2A-x5705a.bin,d5f62c245383ffeec1f8d4a764b4229d4480c1a890cb7086b88e4492b45fdcb6,22,264,264,3168,22,462
A71EV2A-x5705b,processed/A71EV2A-x5705b.bin,856a7b433a1525609bd8aed338c1e9fe80aee2edf1825b507a3f0e782e3ea805,22,264,264,3168,22,462
A71EV2A-x5721a,processed/A71EV2A-x5721a.bin,b54a7acdaba9ebc3aee1ef6639a557bbd7edd2fcdade0067860896c602787994,23,276,276,3312,23,506
A71EV2A-x5721b,processed/A71EV2A-x5721b.bin,58ba7dc20f4e6b5047ad65bdf3e762a4a7914af4f7c103697c522b77e675bdc1,23,276,276,3312,23,506
A71EV2A-x5728a,processed/A71EV2A-x5728a.bin,429f29fe01684f678bb9b3bb9881e52c742ae97ba7bade56cfc3dc5ffe623bec,21,252,252,3024,21,420
A71EV2A-x5744a,processed/A71EV2A-x5744a.bin,f16b0062acf8600f1a3f65136522439ba9f4c28cc36daf1dbb97002ae534740b,21,252,252,3024,21,420
A71EV2A-x5747a,processed/A71EV2A-x5747a.bin,97cb17bf299e9593cb4c8b97c40866d85e1deea0134b73e1c4e468ae340d3db2,20,240,240,2880,20,380
A71EV2A-x5758a,processed/A71EV2A-x5758a.bin,c095bd4967df631e08332466d93499c6ef7adedc732a8584b93ed3f665d2ebad,23,276,276,3312,23,506
A71EV2A-x5758b,processed/A71EV2A-x5758b.bin,30ef2bbe5adb5784b3160eb832f84f182b318e585f42b3a8058a3faa5e1620f3,23,276,276,3312,23,506
A71EV2A-x5766a,processed/A71EV2A-x5766a.bin,25316f4c0509d87160cc43fcbfb36d3a90ce7b09c2718e89c5b3b14c197dd589,22,264,264,3168,22,462
A71EV2A-x5777a,processed/A71EV2A-x5777a.bin,ee4e93cb0fc1cccbe6e5de774ed458649ce74392e991cb050b15cd978ac5cdb5,22,264,264,3168,22,462
A71EV2A-x5777b,processed/A71EV2A-x5777b.bin,8bf40f5f5afb3930e48fe48964c2e1dd46eaa678cba6c526555c357a61f277ce,22,264,264,3168,22,462
A71EV2A-x5779a,processed/A71EV2A-x5779a.bin,1939f50bcfa0f279ee929282d5071d552564fe64b05bdbee8badd63ad22a88ea,20,240,240,2880,20,380
A71EV2A-x5788a,processed/A71EV2A-x5788a.bin,100f9ceb5e77bdde8ae761c68a95b9b0d22a1575dbc512d2058d05cf91283242,25,300,300,3600,25,600
A71EV2A-x5798a,processed/A71EV2A-x5798a.bin,42235be58e044da4547f77bfd2c0aac199509e2734842cb12378205c0c5a7cb2,20,240,240,2880,20,380
A71EV2A-x5798b,processed/A71EV2A-x5798b.bin,d4069d0f1f57f3d4a056dabf19160fffce17519f1f14312a50b4b62e594854e2,20,240,240,2880,20,380
A71EV2A-x5802a,processed/A71EV2A-x5802a.bin,2f3fc3dcca6df9460802e4c1ea63253bb67824b9b88344c7896fe87c15612b22,20,240,240,2880,20,380
A71EV2A-x5802b,processed/A71EV2A-x5802b.bin,8466f8a90a4aae37e692f3a3199ab63a0240d4d76e7d9e56a0e55a00c1f15b5c,20,240,240,2880,20,380
A71EV2A-x5808a,processed/A71EV2A-x5808a.bin,aac7365055b963a417c27ff885fe9700dc8442522566e95d8300c1e97fc424f8,30,360,360,4320,30,870
A71EV2A-x5808b,processed/A71EV2A-x5808b.bin,110b60e16349579eb0a047ee14b91c9b3c24d4ed61ee079b4e37a111bae3fc39,30,360,360,4320,30,870
A71EV2A-x5819a,processed/A71EV2A-x5819a.bin,f57d553b1e910f8578daf7641d7e7b646a1c62c22cffbad2bfee7dec5dc1ee04,22,264,264,3168,22,462
A71EV2A-x5819b,processed/A71EV2A-x5819b.bin,243b0f1c05d500faa955ae88a96836511110cf12ff65cc6e7d12e4d0c74349ea,22,264,264,3168,22,462
A71EV2A-x5824a,processed/A71EV2A-x5824a.bin,fbfd141d1e7a061b4c49e08dcc0c909a89e7ab26d8f4a4720f203d467dc001b6,22,264,264,3168,22,462
A71EV2A-x5824b,processed/A71EV2A-x5824b.bin,6ce9e96302d900ed180d1426cd5b7781caace6050b76a137136aafecde1ee191,22,264,264,3168,22,462
A71EV2A-x5830a,processed/A71EV2A-x5830a.bin,614ec9495d4da09da35755bbd204d5fcc4e8ee02338efc27a20cfc5ae7b48700,22,264,264,3168,22,462
A71EV2A-x5833a,processed/A71EV2A-x5833a.bin,4b03f1b382fa18668506b30aaadb3ab4b8699a68491b7b7c17a63fbd0b15e2bf,25,300,300,3600,25,600
A71EV2A-x5836a,processed/A71EV2A-x5836a.bin,0f06b0967726079b28daa90b0ed5b6a50ab7ca26f5278fe3668b53d41d4f696f,26,312,312,3744,26,650
A71EV2A-x5850a,processed/A71EV2A-x5850a.bin,391bdee2d95f7f0844ee159d09d08b92742bd49771cba2ed7c22b693e1230121,23,276,276,3312,23,506
A71EV2A-x5854a,processed/A71EV2A-x5854a.bin,7e11d10246860e57c56a6a60f9892563388e0df5958a7529113cd551c03acec3,25,300,300,3600,25,600
A71EV2A-x5857a,processed/A71EV2A-x5857a.bin,e9b3ec761e3833a50dc99d7555eae7fa427bced1f8b3e375f39de9f8ab3c22e0,29,348,348,4176,29,812
A71EV2A-x5864a,processed/A71EV2A-x5864a.bin,728e084fa5ebc33e7d64836bf3d3697612cef3874b310900059c6ba05f92c079,28,334,334,3995,28,756
A71EV2A-x5868a,processed/A71EV2A-x5868a.bin,6d8fd45ac0046c1999b21a52449e7db86f6bde3c2d623b9fb6bc38b76e6725b8,22,264,264,3168,22,462
A71EV2A-x5877a,processed/A71EV2A-x5877a.bin,219ed5d357a17a487de84f46f0981e7276ca567be425c7ec23f21c1dabc026d1,30,360,360,4320,30,870
A71EV2A-x5879a,processed/A71EV2A-x5879a.bin,d17b63a25376c72e87563e991df1c2fd5de5fe3f8d79195e5ecf5b07bc682297,29,348,348,4176,29,812
A71EV2A-x5879b,processed/A71EV2A-x5879b.bin,c3a853660680369cee0505a62db985c98f9a2c16f67d8c896018189219b8a4ec,29,348,348,4176,29,812
A71EV2A-x5884a,processed/A71EV2A-x5884a.bin,b9807a9d005f2bc7773496a4b47351fa46266a77a11980792f4f40ada737fbcc,32,384,384,4608,32,992
A71EV2A-x5891a,processed/A71EV2A-x5891a.bin,e53a7f7ea5d9186847c9f4e15628a4e4a9c69f860932b2113748ad98d8e39ba0,28,336,336,4032,28,756
A71EV2A-x5992a,processed/A71EV2A-x5992a.bin,c8961f1344bccca7c2f7af9e778ff34311ac6f4ae7143e924c2ff8bdbac3e3db,22,264,264,3168,22,462
A71EV2A-x5992b,processed/A71EV2A-x5992b.bin,0f2ae76a14187edbccf39505cf2fc10e1bd3bfc9b2f957d90ef5e41d338205e9,22,264,264,3168,22,462
A71EV2A-x5995a,processed/A71EV2A-x5995a.bin,5884d5052357e905e9fe8e4161061ec25ac5c892941e52d0225e04e6ac99c9ab,23,276,276,3312,23,506
A71EV2A-x5995b,processed/A71EV2A-x5995b.bin,47284093ddf9a790224a59678bb87d2f5b4e2220cce132e8ba16263658c085b1,23,276,276,3312,23,506
A71EV2A-x6021a,processed/A71EV2A-x6021a.bin,7dd18506da4b8ee160b8db54f271cb73f2940dec2d0ca5664d285a7cf737e703,22,264,264,3168,22,462
A71EV2A-x6025a,processed/A71EV2A-x6025a.bin,53aa6f8527a9c7b1d5177c021e1b3c0bc387c988290765cd3680d7d40f6a03d6,30,360,360,4320,30,870
A71EV2A-x6027a,processed/A71EV2A-x6027a.bin,0a786d5f610313ff18edca573cf44b733fa6defe8c89c2be818d257d11afdc34,23,276,276,3312,23,506
A71EV2A-x6028a,processed/A71EV2A-x6028a.bin,a91ef558aacf40cdec0d98d52bf761099f0c2aa902be8f200f9065169d2e27be,32,384,384,4608,32,992
A71EV2A-x6032a,processed/A71EV2A-x6032a.bin,3bf2a63866d22e8ef39dc8eeefef11aac1312ff32b84be652f8e0cae82f70dd7,28,336,336,4032,28,756
A71EV2A-x6035a,processed/A71EV2A-x6035a.bin,2496f65d0de74b7c1a84a3c750c0e7270cba664adaf70e573e7938c248908469,30,360,360,4320,30,870
A71EV2A-x6714a,processed/A71EV2A-x6714a.bin,4347b7fb6f5ad43ab702443362114cc34886c402065d52947ff7dc2898317227,22,264,264,3168,22,462
A71EV2A-x6726a,processed/A71EV2A-x6726a.bin,fb7410af71158ffa7f466a7f4f1df09151c4e68909721453f86b9c53aface061,26,312,312,3744,26,650
A71EV2A-x6730a,processed/A71EV2A-x6730a.bin,a513720dee51e0287ec573ca25cc8d3c05ed46510bfa63e22a4e3a8e20853ffe,23,276,276,3312,23,506
A71EV2A-x6736a,processed/A71EV2A-x6736a.bin,efb5c3515199d5338fe11ce6fc84a5e11c0c106446dcb3bbe83a736b8d36c634,28,336,336,4032,28,756
A71EV2A-x6738a,processed/A71EV2A-x6738a.bin,bee84ccbbc70ffd4982f54f8c6112626fa0cbc64d4611e310bd663944d93d4fd,29,348,348,4176,29,812
A71EV2A-x6739a,processed/A71EV2A-x6739a.bin,d537e4ea569e7c17724bf1f2e400985dc021df94644bef521754ff5922c5d600,32,384,384,4608,32,992
A71EV2A-x6746a,processed/A71EV2A-x6746a.bin,550063e0a6020d521c834b11eb9a6fcf0b4d018f8dbbcd1acf11e3dcb2d48e3b,27,324,324,3888,27,702
A71EV2A-x6769a,processed/A71EV2A-x6769a.bin,805bd3cccd3377dcf2429ec3c8859a03e31749a4e4ab91deed115945574ce324,29,348,348,4176,29,812
A71EV2A-x6778a,processed/A71EV2A-x6778a.bin,a8fddcc8d13adce19ca04e567f6a1707ec2e8aab6be184825f68336add6bc0e6,29,348,348,4176,29,812
A71EV2A-x6791a,processed/A71EV2A-x6791a.bin,e47e77c6de280a43ceaae9d477c893447700e9fc40827b9a34ecf97be73c7860,29,348,348,4176,29,812
A71EV2A-x6802a,processed/A71EV2A-x6802a.bin,71430f332cb44f2cc6417f99340082bfdbdce477e6352e3cd586c9a4d6f74cf1,32,383,383,4590,32,992
A71EV2A-x6808a,processed/A71EV2A-x6808a.bin,144e8ff318e687d50869074e0abdea96cd5b12fe15832c552131e6250d380b3c,29,348,348,4176,29,812
A71EV2A-x6816a,processed/A71EV2A-x6816a.bin,66847e5d2db3acfa0ef23b9cfd294cde1a19f473f510be5d7ae4dbe1425cff54,28,336,336,4032,28,756
A71EV2A-x6816b,processed/A71EV2A-x6816b.bin,f91458c68fcc509fd9522509ea1dbe7a8967083d1dc5cd6a308e776c637942d1,28,336,336,4032,28,756
A71EV2A-x6818a,processed/A71EV2A-x6818a.bin,2a6c70f6c6d5a308846372e2111a601024be063b0b109209e8e7695b6f4775ef,27,324,324,3888,27,702
A71EV2A-x6819a,processed/A71EV2A-x6819a.bin,ff50ac64e8b4398c54a42cec475cc6178ce47d6b5bbc5d2a32df6a77caa2ad68,29,348,348,4176,29,812
A71EV2A-x6821a,processed/A71EV2A-x6821a.bin,b5775ef91f0d8adad4fc6daca2da92c3a1975364a6acd59daebcad3b214bfd77,27,324,324,3888,27,702
A71EV2A-x6827a,processed/A71EV2A-x6827a.bin,83bf6a9d5ab72bc284066d6d72309b1e21599f0e254e7f6fe6c4a56abc60fa47,26,312,312,3744,26,650
A71EV2A-x6832a,processed/A71EV2A-x6832a.bin,918fd94b33d144f659f84aae134c490ea9760cce04376f93a02960083aa0c8ee,28,336,336,4032,28,756
A71EV2A-x6838a,processed/A71EV2A-x6838a.bin,b1d25c35e39691a56891bdf00ec0985ec7dcc4773350debc60289333b6ee9be7,26,312,312,3744,26,650
A71EV2A-x6844a,processed/A71EV2A-x6844a.bin,8ca868604eb16e6306b4b52929709b4b887f57854789763833a6086d20456725,25,300,300,3600,25,600
A71EV2A-x6847a,processed/A71EV2A-x6847a.bin,3d62063b33de85b2dccec6096070c6cae0a6d07009fc113e3e284f0ae944dbc6,27,324,324,3888,27,702
A71EV2A-x6851a,processed/A71EV2A-x6851a.bin,8a45f67b66a1e2f46b7dedfe0bd59746e178d8772898ae00ca37702a760cf115,27,324,324,3888,27,702
A71EV2A-x6853a,processed/A71EV2A-x6853a.bin,a295feab37bf87ea58164f4fc1a1f957aacc215f4a76fb69dc95169d9b0503b2,24,288,288,3456,24,552
A71EV2A-x6856a,processed/A71EV2A-x6856a.bin,4ec58931c1f679a0fda6060a7c78c9ca771c54ea42476cfd90cb029a6f805c21,29,348,348,4176,29,812
A71EV2A-x6877a,processed/A71EV2A-x6877a.bin,3b1b9ee12040490ff92f5367db8d45c6b7d7393d498cff2c1628f3cc4a62fe9e,25,300,300,3600,25,600
A71EV2A-x6895a,processed/A71EV2A-x6895a.bin,c7f4490b9b3ced5bb1f9c47047ae204f4ee897430364c3c33f6f922a9a6d63cb,29,346,346,4142,29,812
A71EV2A-x6914a,processed/A71EV2A-x6914a.bin,05fe765d5cfa9dfc8a7e17d75a8895df726814e1672e87f9abf45e549709e91d,30,360,360,4320,30,870
